Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
0.4,1.0,1e-06,1.0,0.05,0.3,0.25,209.49282943247604
0.3,1.0,10.0,0.1,0.05,0.3,0.25,394.39463714458833
0.3,1.0,10.0,10.0,0.05,0.3,0.25,449.5813934337845
0.4,1.0,1e-05,0.0001,0.05,0.3,0.25,205.96149005153967
0.4,1.0,1e-05,1e-05,0.05,0.3,0.25,204.0709308944734
0.4,1.0,1e-05,0.001,0.05,0.3,0.25,208.34291062502655
0.4,1.0,1e-05,0.01,0.05,0.3,0.25,210.66889617572264
0.4,1.0,1e-05,0.1,0.05,0.3,0.25,213.50537591617862
0.4,1.0,0.0001,1e-06,0.05,0.3,0.25,208.27784524516747
0.4,1.0,1e-05,1.0,0.05,0.3,0.25,215.79322678049658
0.4,1.0,1e-05,10.0,0.05,0.3,0.25,209.06558562968635
0.4,1.0,0.0001,0.0001,0.05,0.3,0.25,212.47755302195472
0.4,1.0,0.0001,1e-05,0.05,0.3,0.25,210.22240089482654
0.4,1.0,0.0001,0.001,0.05,0.3,0.25,215.3023938295518
0.4,1.0,0.0001,0.01,0.05,0.3,0.25,218.10376237834402
0.4,1.0,0.0001,1.0,0.05,0.3,0.25,226.43996907469094
0.4,1.0,0.0001,0.1,0.05,0.3,0.25,221.86562265423598
0.4,1.0,0.001,1e-05,0.05,0.3,0.25,219.10648954793564
0.4,1.0,0.001,1e-06,0.05,0.3,0.25,216.74861908078205
0.4,1.0,0.0001,10.0,0.05,0.3,0.25,224.99072406534418
0.4,1.0,0.001,0.001,0.05,0.3,0.25,225.4179321732592
0.4,1.0,0.001,0.01,0.05,0.3,0.25,228.96372994589387
0.4,1.0,0.001,0.1,0.05,0.3,0.25,234.1230916586005
0.4,1.0,0.001,0.0001,0.05,0.3,0.25,221.9105797552668
0.4,1.0,0.001,1.0,0.05,0.3,0.25,241.55114487349692
0.4,1.0,0.001,10.0,0.05,0.3,0.25,245.43307603109858
0.4,1.0,0.01,1e-05,0.05,0.3,0.25,230.8498026090781
0.4,1.0,0.01,1e-06,0.05,0.3,0.25,228.100391780252
0.4,1.0,0.01,0.001,0.05,0.3,0.25,238.5230883241485
0.4,1.0,0.01,0.0001,0.05,0.3,0.25,234.27229224451864
0.4,1.0,0.01,0.01,0.05,0.3,0.25,242.99725978397933
0.4,1.0,0.01,0.1,0.05,0.3,0.25,249.9859706994372
0.4,1.0,0.1,1e-05,0.05,0.3,0.25,244.8497776661067
0.4,1.0,0.1,0.0001,0.05,0.3,0.25,248.00519172733806
0.4,1.0,0.01,1.0,0.05,0.3,0.25,260.1905558413621
0.4,1.0,0.1,1e-06,0.05,0.3,0.25,242.6291009879484
0.4,1.0,0.1,0.01,0.05,0.3,0.25,256.913375663468
0.4,1.0,0.01,10.0,0.05,0.3,0.25,266.8507541878218
0.4,1.0,0.1,0.001,0.05,0.3,0.25,252.09553659186324
0.4,1.0,0.1,0.1,0.05,0.3,0.25,266.09485152118395
0.4,1.0,0.1,1.0,0.05,0.3,0.25,280.1406337778331
0.4,1.0,1.0,1.0,0.05,0.3,0.25,327.2725111857619
0.4,1.0,1.0,0.0001,0.05,0.3,0.25,274.4647679621673
0.4,1.0,1.0,0.001,0.05,0.3,0.25,277.42522721277396
0.4,1.0,1.0,0.01,0.05,0.3,0.25,283.2039470284856
0.4,1.0,1.0,1e-05,0.05,0.3,0.25,272.72639548659765
0.4,1.0,1.0,1e-06,0.05,0.3,0.25,272.0436460025183
0.5,1.0,1e-06,1e-05,0.05,0.3,0.25,212.12605479049432
0.4,1.0,10.0,1e-05,0.05,0.3,0.25,420.7561298422995
0.4,1.0,10.0,0.01,0.05,0.3,0.25,434.70677686776895
0.5,1.0,1e-06,1e-06,0.05,0.3,0.25,210.40857312561096
0.5,1.0,1e-06,0.0001,0.05,0.3,0.25,214.1429360158892
0.4,1.0,1.0,0.1,0.05,0.3,0.25,299.60783852563196
0.4,1.0,10.0,1e-06,0.05,0.3,0.25,420.15288312073085
0.5,1.0,1e-06,0.001,0.05,0.3,0.25,216.58615117454065
0.4,1.0,1.0,10.0,0.05,0.3,0.25,365.86091367743194
0.4,1.0,10.0,0.001,0.05,0.3,0.25,426.5246846208079
0.4,1.0,10.0,0.1,0.05,0.3,0.25,450.2769711790861
0.5,1.0,1e-06,0.1,0.05,0.3,0.25,221.78445579054315
0.5,1.0,1e-06,0.01,0.05,0.3,0.25,218.92802341061773
0.4,1.0,10.0,0.0001,0.05,0.3,0.25,422.20241239387263
0.4,1.0,10.0,1.0,0.05,0.3,0.25,483.99596284354527
0.5,1.0,1e-05,1e-06,0.05,0.3,0.25,213.73329826134056
0.5,1.0,1e-06,1.0,0.05,0.3,0.25,223.12951757832698
0.5,1.0,1e-05,1e-05,0.05,0.3,0.25,215.62381731140795
0.4,1.0,10.0,10.0,0.05,0.3,0.25,522.218987563277
0.5,1.0,1e-06,10.0,0.05,0.3,0.25,212.24191204156074
0.5,1.0,1e-05,0.0001,0.05,0.3,0.25,217.82824741624955
0.5,1.0,1e-05,0.001,0.05,0.3,0.25,220.496498571183
0.5,1.0,1e-05,0.01,0.05,0.3,0.25,223.13177274845754
0.5,1.0,1e-05,0.1,0.05,0.3,0.25,226.63466346033397
0.5,1.0,0.0001,1e-06,0.05,0.3,0.25,219.66616415710152
0.5,1.0,0.0001,1e-05,0.05,0.3,0.25,221.85501627311558
0.5,1.0,1e-05,1.0,0.05,0.3,0.25,229.61584912411294
0.5,1.0,0.0001,0.0001,0.05,0.3,0.25,224.4384088348701
0.5,1.0,1e-05,10.0,0.05,0.3,0.25,222.94078240276409
0.5,1.0,0.0001,0.01,0.05,0.3,0.25,230.73606631480018
0.5,1.0,0.0001,0.001,0.05,0.3,0.25,227.56541065833878
0.5,1.0,0.0001,0.1,0.05,0.3,0.25,235.3284452943067
0.5,1.0,0.001,1e-06,0.05,0.3,0.25,228.31576779531778
0.5,1.0,0.0001,1.0,0.05,0.3,0.25,240.69770473172403
0.5,1.0,0.0001,10.0,0.05,0.3,0.25,239.6332539488051
0.5,1.0,0.001,1e-05,0.05,0.3,0.25,230.91895903898367
0.5,1.0,0.001,0.001,0.05,0.3,0.25,237.90490325380475
0.5,1.0,0.001,0.0001,0.05,0.3,0.25,234.07703689042268
0.5,1.0,0.001,0.01,0.05,0.3,0.25,241.93309990053905
0.5,1.0,0.001,0.1,0.05,0.3,0.25,248.18729382652862
0.5,1.0,0.01,0.001,0.05,0.3,0.25,251.2875194486775
0.5,1.0,0.01,0.0001,0.05,0.3,0.25,246.74313649394685
0.5,1.0,0.001,1.0,0.05,0.3,0.25,256.8195390942438
0.5,1.0,0.01,1e-06,0.05,0.3,0.25,240.08311310768124
0.5,1.0,0.01,0.01,0.05,0.3,0.25,256.3561029933659
0.5,1.0,0.001,10.0,0.05,0.3,0.25,260.9463407320423
0.5,1.0,0.01,1e-05,0.05,0.3,0.25,243.00576409685172
0.2,1.0,1e-06,10.0,0.05,0.3,0.25,149.2496716728207
0.5,1.0,0.01,0.1,0.05,0.3,0.25,264.79137886362446
0.5,1.0,0.01,1.0,0.05,0.3,0.25,276.4453772804338
0.5,1.0,0.1,0.0001,0.05,0.3,0.25,261.21780572474574
0.5,1.0,0.1,1e-05,0.05,0.3,0.25,257.91798911445574
