Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_2718,1223.9999999999998,M5,6371000,5.972e+24,200010.0,10.0,100000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,550.154,Success
run_2716,1223.9999999999998,M5,6371000,5.972e+24,200010.0,10.0,100000.0,0.175,0.666,True,0.77,False,0,True,True,561.406,Success
run_2719,1223.9999999999998,M5,6371000,5.972e+24,200010.0,10.0,100000.0,0.7,0.666,True,0.77,False,0,True,True,543.092,Success
run_2715,1223.9999999999998,M5,6371000,5.972e+24,200010.0,10.0,100000.0,0.0,0.666,True,0.77,False,0,True,True,457.626,Success
run_2721,1223.9999999999998,M5,6371000,5.972e+24,100100.01,100.0,0.01,0.175,0.666,True,0.77,False,0,True,True,351.761,Success
run_2503,1088.0,M5,6371000,5.972e+24,110100.0,10000.0,100.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,348.921,Success
run_2720,1223.9999999999998,M5,6371000,5.972e+24,100100.01,100.0,0.01,0.0,0.666,True,0.77,False,0,True,True,354.761,Success
run_2723,1223.9999999999998,M5,6371000,5.972e+24,100100.01,100.0,0.01,0.5249999999999999,0.666,True,0.77,False,0,True,True,341.55,Success
run_2722,1223.9999999999998,M5,6371000,5.972e+24,100100.01,100.0,0.01,0.35,0.666,True,0.77,False,0,True,True,347.613,Success
run_2724,1223.9999999999998,M5,6371000,5.972e+24,100100.01,100.0,0.01,0.7,0.666,True,0.77,False,0,True,True,332.011,Success
run_2725,1223.9999999999998,M5,6371000,5.972e+24,100100.1,100.0,0.1,0.0,0.666,True,0.77,False,0,True,True,355.577,Success
run_2727,1223.9999999999998,M5,6371000,5.972e+24,100100.1,100.0,0.1,0.35,0.666,True,0.77,False,0,True,True,346.507,Success
